Set,Bonafide Or Spoof,Language,Singer,Title,Model,Url
Validation,bonafide,Mandarin,G.E.M.,【4K顶级画质】G.E.M.邓紫棋「一战封神」惊艳四座之《泡沫》神级Live现场 HiRes顶级音质封装！,N/A,https://www.bilibili.com/video/BV1Ce4y137AL/?spm_id_from=333.337.search-card.all.click&vd_source=6773a02315422cd9e9d1490e5baec619
Validation,bonafide,Mandarin,G.E.M.,2022最美的夜 bilibili晚会G.E.M.邓紫棋《面壁者》-综艺-全集-高清独家在线观看-bilibili-,N/A,https://www.bilibili.com/bangumi/play/ep718276?spm_id_from=333.337.search-card.all.click
Validation,bonafide,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《少年与海》| 第八章 | 启示录REVELATION,N/A,https://www.bilibili.com/video/BV1gU4y1r73F/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619
Validation,bonafide,Spanish,G.E.M.,【4K超清 | 官方MV】邓紫棋《Find You》西语版 | Revelación｜G.E.M.,N/A,https://www.bilibili.com/video/BV1CM4y1j7mt/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619
Validation,bonafide,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《FIND YOU》| 第十章 | 启示录REVELATION,N/A,https://www.bilibili.com/video/BV1ve4y1o7k3/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619
Validation,bonafide,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《HELL》 | 第二章 | 启示录REVELATION,N/A,https://www.bilibili.com/video/BV1oF411w7Kv/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619
Validation,bonafide,Mandarin,G.E.M.,【4K顶级画质】G.E.M.邓紫棋最完美版《你不是真正的快乐》神级现场 HiRes无损音质封装！,N/A,https://www.bilibili.com/video/BV1qd4y1W7zk/?spm_id_from=333.337.search-card.all.click&vd_source=6773a02315422cd9e9d1490e5baec619
Validation,bonafide,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《老人与海》| 第九章 | 启示录REVELATION,N/A,https://www.bilibili.com/video/BV1Ta41137HH/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619
Validation,bonafide,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《GLORIA》 | 第一章 | 启示录REVELATION,N/A,https://www.bilibili.com/video/BV1kd4y1N7sb/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619
Validation,bonafide,Mandarin,G.E.M.,2022最美的夜 bilibili晚会G.E.M.邓紫棋-综艺-全集-高清独家在线观看-bilibili-,N/A,https://www.bilibili.com/bangumi/play/ep718277?spm_id_from=333.337.search-card.all.click
Validation,spoof,Cantonese,G.E.M.,如果邓紫棋唱Eason陈奕迅的《富士山下》！！！谁能凭爱意要富士山私有？(AI 音色转换),https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1514y1X7TY/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,"【AI 邓紫棋】-《夏天》COVER 李玖哲 ,前奏一响，那就是夏天的味道！",https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1Ym4y147AN/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,G.E.M.,"【AI 解解】《青花瓷》(粤语版),不出粤语歌是吧",https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1mh41177T4/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 邓紫棋】-《是什么让我遇见这样的你》邓77在澳门演唱会后台直播弹唱了一小段,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1uN411k7Z2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 解解】-如果小露露唱《青花瓷》,unknown,https://www.bilibili.com/video/BV1gs4y127DE/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,English,G.E.M.,【AI 解解】-《Shape of You》尝试英文歌，但是开口大佐味,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1124y1c71u/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 邓紫棋】-《告白气球》最丝滑版本！,unknown,https://www.bilibili.com/video/BV1To4y1j76i/?spm_id_from=333.788.recommend_more_video.3&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 歌莉雅】-《一路向北》我一路向北，离开有你的季节~,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1bc411P7gU/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,G.E.M.,【AI 邓紫棋】-《喜帖街》cover 谢安琪，忘掉爱过的他~,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1TX4y1h7vG/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 邓紫棋】-《黑色毛衣》(重制版)邓紫棋小时候尝试改编过的歌,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1uV4y1U79U/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin+Japanese,G.E.M.,【AI翻唱 不是“邓紫棋”】 《極樂淨土》cover 美依禮芽 （雙廚狂喜，二次元頂配）,Sovits4.0,https://www.youtube.com/watch?v=X1MeDl20kLA&list=PLqil1-qewx9gW6tG2mHP2T-YuMt3NNrPG
Validation,spoof,Japanese,G.E.M.,【AI 解解】-铃芽之旅主题曲《すずめ》，哒哒哒哒哒哒哒哒哒哒哒,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1GL41187wQ/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 邓紫棋】-《手写的从前》rap部分过分丝滑！,unknown,https://www.bilibili.com/video/BV1th4y1H7T2/?spm_id_from=333.788.recommend_more_video.3&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,"【AI 解解】-《夏天的风》无鼻音+有鼻音,哪一个更像？",https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1rh411E7Zd/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 解解】-如果小露露唱《青花瓷》,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1gs4y127DE/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 邓紫棋】-《等你下课》COVER 周杰伦 高中的回忆开始攻击我,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1HX4y1a7Ki/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 解解】-《黑色毛衣》再说我爱你，可能雨也不会停,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1Xo4y1V7jq/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,G.E.M.,"【AI 邓紫棋】-《最佳损友》(2.0重制版,去除电音)COVER 陈奕迅 ，为何旧知己在最后变不到老友？",https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1xs4y1B7iW/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI翻唱 不是“邓紫棋”】 《倒帶》cover 蔡依林 （“紫菜”聯動，雙廚狂喜）,Sovits4.0,https://www.youtube.com/watch?v=eSVVsl_Yi3E&list=PLqil1-qewx9gW6tG2mHP2T-YuMt3NNrPG&index=3
Validation,spoof,Mandarin,G.E.M.,【AI 解解】-《奇妙能力歌》拥有这么多奇妙的能力，却没能拥有你,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV11M4y147Hv/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI翻唱 不是“邓紫棋”】说好的幸福呢 cover Jay,Sovits4.0,https://www.youtube.com/watch?v=GhH5UQTC_A0
Validation,spoof,Mandarin,G.E.M.,【AI 邓紫棋】-《枫》,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1E14y127BD/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,G.E.M.,【AI 邓紫棋】-《单车》COVER 陈奕迅 |粤语翻唱,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1s24y1A7zv/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 邓紫棋】-《笼》cover张碧晨，答案写在笼中 只为困住你,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1Vh4y1L7CW/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,G.E.M.,【AI 邓紫棋】-《可惜我是水瓶座》COVER 杨千嬅，明知水瓶座最爱是流泪,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV14u411W7Zs/?spm_id_from=pageDriver&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 邓紫棋】-《说好的幸福呢》你的回话凌乱着 在这个时刻~,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1AW4y1974B/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,G.E.M.,【AI 邓紫棋】-粤语串烧你没听过系列《越难越爱+安守本份+忘记我自己》（使徒行者）,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1kM4y1n7Ta/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 解解】-如果解解唱《简单爱》,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1Ws4y1P71S/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 歌莉雅】-《一路向北》我一路向北，离开有你的季节~,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1bc411P7gU/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,如果邓紫棋唱《说谎》！！！(AI 音色转换),https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1hu411j7Fv/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 邓紫棋】-《美人鱼》cover JJ林俊杰，超高契合度，双厨狂喜！,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1Hg4y1j7um/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,G.E.M.,【AI 邓紫棋】-《喜帖街》cover 谢安琪 (2.0重制版，去除电音),https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1x8411f72h/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 邓紫棋】-《蒲公英的约定》一起长大的约定，那样清晰~,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1Gz4y1i7HQ/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 解解】-《安静》那时候的爱情，浓浓的又淡淡的,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV15h4y1H7nA/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,G.E.M.,【AI 解解】漫步人生路（原唱：邓丽君）,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1Ba4y1N7kX/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 解解】AI解解猛干蔡依林的《倒带》，“紫菜”联动！,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1pv4y1J7Zx/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI 解解】-《黑色毛衣》再说我爱你，可能雨也不会停,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1Xo4y1V7jq/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Mandarin,G.E.M.,【AI翻唱 不是“邓紫棋”】 《美人魚》cover 林俊傑,Sovits4.0,https://www.youtube.com/watch?v=Pe8ohZbpUWQ&list=PLqil1-qewx9gW6tG2mHP2T-YuMt3NNrPG&index=2
Validation,spoof,Mandarin,G.E.M.,【AI 邓紫棋】-《爱在西元前》我给你的爱写在西元前~高音竟然没糊！,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1tm4y117SF/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,bonafide,Cantonese,Leslie_Cheung,拒绝再玩,N/A,https://www.bilibili.com/video/BV1Cs411G7dn?p=10
Validation,bonafide,Mandarin,Leslie_Cheung,当爱已成往事,N/A,https://www.bilibili.com/video/BV1Cs411G7dn?p=7
Validation,bonafide,Cantonese,Leslie_Cheung,风再起时,N/A,https://www.bilibili.com/video/BV1Cs411G7dn?p=13
Validation,bonafide,Cantonese,Leslie_Cheung,张国荣《千千阙歌》经典粤语歌曲欣赏,N/A,https://www.bilibili.com/video/BV19k4y1t7Wj/?spm_id_from=333.788.recommend_more_video.1&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,bonafide,Cantonese,Leslie_Cheung,有谁共鸣,N/A,https://www.bilibili.com/video/BV1Cs411G7dn?p=14
Validation,bonafide,Cantonese,Leslie_Cheung,追,N/A,https://www.bilibili.com/video/BV1Cs411G7dn?p=11
Validation,bonafide,Mandarin,Leslie_Cheung,风继续吹,N/A,https://www.bilibili.com/video/BV1Cs411G7dn?p=8
Validation,bonafide,Mandarin,Leslie_Cheung,我,N/A,https://www.bilibili.com/video/BV1Cs411G7dn?p=2
Validation,bonafide,Cantonese,Leslie_Cheung,张国荣《沉默是金》经典粤语歌曲欣赏,N/A,https://www.bilibili.com/video/BV1qs4y1S7id/?spm_id_from=333.788.recommend_more_video.9&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,Leslie_Cheung,AI张国荣Cover李克勤《夜半小夜曲》,unknown,https://www.bilibili.com/video/BV1aM4y1E7wD/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,Leslie_Cheung,张国荣《晚风心里吹》经典粤语歌曲欣赏,unknown,https://www.bilibili.com/video/BV1wo4y1P7ji/?spm_id_from=333.788.recommend_more_video.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,Leslie_Cheung,《容易受伤的女人》--AI张国荣,unknown,https://www.bilibili.com/video/BV1Cp4y1G71S/?spm_id_from=333.788.recommend_more_video.2&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,Leslie_Cheung,【AI张国荣】《晚风心里吹》- cover 阿梨粤,unknown,https://www.bilibili.com/video/BV1tV4y1y7is/?spm_id_from=333.788.recommend_more_video.-1&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,Leslie_Cheung,【AI张国荣】《浮夸》,unknown,https://www.bilibili.com/video/BV1sm4y1i7PC/?spm_id_from=333.788.recommend_more_video.4&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,Leslie_Cheung,【AI张国荣】《必杀技》 - cover 古巨基,unknown,https://www.bilibili.com/video/BV1yP411q7ar/?spm_id_from=333.788.recommend_more_video.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,Leslie_Cheung,[AI张国荣] 《一丝不挂》 Cover陈奕迅,unknown,https://www.bilibili.com/video/BV19u411W7Rd/?spm_id_from=333.788.recommend_more_video.7
Validation,spoof,Cantonese,Leslie_Cheung,[AI张国荣] 《春秋》 Cover张敬轩,unknown,https://www.bilibili.com/video/BV1Fg4y1c7nb/?spm_id_from=333.788.recommend_more_video.0
Validation,spoof,Cantonese,Leslie_Cheung,【AI张国荣】《暗涌》- cover 王菲,unknown,https://www.bilibili.com/video/BV1aj411U7Cr/?spm_id_from=333.788.recommend_more_video.-1&vd_source=bda8c28f9763524b2b9bd9962b1b4120
Validation,spoof,Cantonese,Leslie_Cheung,[AI张国荣] 《月半小夜曲》 Cover李克勤,unknown,https://www.bilibili.com/video/BV1Co4y1F7gE/?spm_id_from=333.788.recommend_more_video.2
Validation,spoof,Mandarin,Leslie_Cheung,[张国荣20周年纪念]处处吻（AI张国荣）,unknown,https://www.bilibili.com/video/BV19g4y1u7XX/?spm_id_from=333.337.search-card.all.click
Validation,spoof,Cantonese,Leslie_Cheung,[AI张国荣] 《讲不出再见》 Cover谭咏麟,unknown,https://www.bilibili.com/video/BV1F24y1T7wM/?spm_id_from=333.788.recommend_more_video.4
Validation,spoof,Cantonese,Leslie_Cheung,[AI张国荣] 《喜帖街》 Cover谢安琪,unknown,https://www.bilibili.com/video/BV17u411474j/?spm_id_from=333.788.recommend_more_video.12
Validation,spoof,Cantonese,Leslie_Cheung,[AI张国荣] 《无条件》 Cover陈奕迅,unknown,https://www.bilibili.com/video/BV1is4y1q7QC/?spm_id_from=333.788.recommend_more_video.1
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Back To December (Taylor's Version) (Lyric Video),N/A,https://www.youtube.com/watch?v=qc2Z-OX9wnc
Validation,bonafide,English,Taylor_Swift,Welcome To New York,N/A,https://www.bilibili.com/video/BV1rs411E7SQ?p=6
Validation,bonafide,English,Taylor_Swift,Taylor Swift - willow (Official Music Video),N/A,https://www.youtube.com/watch?v=RsEZmictANA
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Speak Now (Taylor's Version) (Lyric Video),N/A,https://www.youtube.com/watch?v=JlZnvyBqceY
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Tell Me Why (Taylor's Version) (Lyric Video),N/A,https://www.youtube.com/watch?v=cwFbq-70EwE
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Fearless (Taylor's Version) (Lyric Video),N/A,https://www.youtube.com/watch?v=7lLigiVgJsE
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Blank Space,N/A,https://www.youtube.com/watch?v=e-ORhEE9VVg
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Innocent (Taylor's Version) (Lyric Video),N/A,https://www.youtube.com/watch?v=vO6JqQpJboY
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Shake It Off,N/A,https://www.youtube.com/watch?v=nfWlot6h_JM
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Cruel Summer (Official Audio),N/A,https://www.youtube.com/watch?v=ic8j13piAhQ
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Fifteen (Taylor's Version) (Lyric Video),N/A,https://www.youtube.com/watch?v=rLCol1C3ouc
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Anti-Hero (Official Music Video),N/A,https://www.youtube.com/watch?v=b1kbLwvqugk
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Love Story (Taylor’s Version) [Official Lyric Video],N/A,https://www.youtube.com/watch?v=aXzVF3XeS8M
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Lover (Official Music Video),N/A,https://www.youtube.com/watch?v=-BjZmE2gtdo
Validation,bonafide,English,Taylor_Swift,Taylor Swift - You Belong With Me (Taylor's Version) (Lyric Video),N/A,https://www.youtube.com/watch?v=vwp8Ur6tO-8
Validation,bonafide,English,Taylor_Swift,I Knew You Were Trouble,N/A,https://www.bilibili.com/video/BV1rs411E7SQ?p=7
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Lavender Haze (Official Music Video),N/A,https://www.youtube.com/watch?v=h8DLofLM7No
Validation,bonafide,English,Taylor_Swift,Taylor Swift - Last Kiss (Taylor's Version) (Lyric Video),N/A,https://www.youtube.com/watch?v=idWma942CUI
Validation,bonafide,English,Taylor_Swift,Shake It Off,N/A,https://www.bilibili.com/video/BV1rs411E7SQ?p=10
Validation,bonafide,English,Taylor_Swift,Blank Space,N/A,https://www.bilibili.com/video/BV1rs411E7SQ/?p=5
Validation,spoof,English,Taylor_Swift,Lorde - Liability (Taylor's Version) (AI Cover) - ,unknown,https://www.youtube.com/watch?v=uUFd7wZm5ok
Validation,spoof,English,Taylor_Swift,Kellie Pickler - Best Days Of Your Life (Taylor's Version) (AI Cover) - ,unknown,https://www.youtube.com/watch?v=xGeY8kcRj4w
Validation,spoof,English,Taylor_Swift,Lorde - Tennis Court (Taylor's Version) (AI Cover) - ,unknown,https://www.youtube.com/watch?v=O1pCn0pGoL4
Validation,spoof,English,Taylor_Swift,Selena Gomez - Love You Like A Love Song (Taylor's Version) (AI Cover) Reversed Duet - ,unknown,https://www.youtube.com/watch?v=13wob8DFSXc
Validation,spoof,English,Taylor_Swift,Paramore - Misery Business (Taylor's Version) (AI Cover) - ,unknown,https://www.youtube.com/watch?v=cdtvjkB9pKY
